request_id,cache_mode,prompt_length,generation_length,block,inner_step,progress,semantic_bytes,cache_bytes,strategy,cpu_memory_mode,checkpoint_prepare_ms,d2h_ms,gpu_restore_prepare_ms,h2d_ms,semantic_restore_ms,restore_setup_ms,rebuild_ms,recompute_ms,total_recovery_ms,gpu_bytes_retained,full_state_bytes,median_iteration_ms,final_exact,repetition
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,semantic_only,pinned,0.0743200071156025,0.06443102029152215,0.09051099186763167,0.06047400529496372,6.750444008503109,6.750444008503109,0,0.0,7.040180033072829,0,2464,32.65765099786222,True,3
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,semantic_only,pinned,0.08037200313992798,0.06324902642518282,0.09066099300980568,0.1270200009457767,6.782293989090249,6.782293989090249,0,0.0,7.143596012610942,0,2464,32.65765099786222,True,4
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,semantic_only,pinned,0.07904900121502578,0.06540300091728568,0.08805599645711482,0.06037400453351438,6.802051997510716,6.802051997510716,0,0.0,7.094934000633657,0,2464,32.65765099786222,True,5
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,semantic_only,pinned,0.07355900015681982,0.06473198300227523,0.08564197923988104,0.05812902236357331,6.801139999879524,6.801139999879524,0,0.0,7.0832019846420735,0,2464,32.65765099786222,True,6
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,semantic_only,pinned,0.08202501339837909,0.06465200567618012,0.08529101614840329,0.05843999679200351,6.778106995625421,6.778106995625421,0,0.0,7.068515027640387,0,2464,32.65765099786222,True,7
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,semantic_only,pinned,0.07853802526369691,0.06660501821897924,0.08700499893166125,0.06010400829836726,6.761616008589044,6.761616008589044,0,0.0,7.053868059301749,0,2464,32.65765099786222,True,8
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,semantic_only,pinned,0.07373897824436426,0.0650830043014139,0.08968901238404214,0.060273014241829515,6.815606990130618,6.815606990130618,0,0.0,7.104390999302268,0,2464,32.65765099786222,True,9
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116060201544315,0.5116060201544315,0,2464,32.65765099786222,True,0
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5104340089019388,0.5104340089019388,0,2464,32.65765099786222,True,1
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4989720182493329,0.4989720182493329,0,2464,32.65765099786222,True,2
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083490104880184,0.5083490104880184,0,2464,32.65765099786222,True,3
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5014369962736964,0.5014369962736964,0,2464,32.65765099786222,True,4
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076689994893968,0.5076689994893968,0,2464,32.65765099786222,True,5
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049440078437328,0.5049440078437328,0,2464,32.65765099786222,True,6
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5043419951107353,0.5043419951107353,0,2464,32.65765099786222,True,7
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039620155002922,0.5039620155002922,0,2464,32.65765099786222,True,8
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,drop_restart,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079989787191153,0.5079989787191153,0,2464,32.65765099786222,True,9
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.30543599859811366,0.0,0.0,0.30543599859811366,2464,2464,32.65765099786222,True,0
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.24425098672509193,0.0,0.0,0.24425098672509193,2464,2464,32.65765099786222,True,1
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.23604498710483313,0.0,0.0,0.23604498710483313,2464,2464,32.65765099786222,True,2
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.23869099095463753,0.0,0.0,0.23869099095463753,2464,2464,32.65765099786222,True,3
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.23469299776479602,0.0,0.0,0.23469299776479602,2464,2464,32.65765099786222,True,4
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.22982401424087584,0.0,0.0,0.22982401424087584,2464,2464,32.65765099786222,True,5
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.22993498714640737,0.0,0.0,0.22993498714640737,2464,2464,32.65765099786222,True,6
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.22848101798444986,0.0,0.0,0.22848101798444986,2464,2464,32.65765099786222,True,7
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.23616600083187222,0.0,0.0,0.23616600083187222,2464,2464,32.65765099786222,True,8
shape0_p25_g128,prefix,25,128,0,0,0.0,1224,0,keep,none,0.0,0.0,0.0,0.0,0.0,0.23128598695620894,0.0,0.0,0.23128598695620894,2464,2464,32.65765099786222,True,9
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.4107349959667772,7.474331010598689,0.3324979916214943,1.8083539907820523,0.0,0.9380310075357556,0.0,0.0,10.963948996504769,0,13109920,32.65765099786222,True,0
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.40981301572173834,6.440918979933485,0.3480569866951555,1.7928449960891157,0.0,0.9337730007246137,0.0,0.0,9.925406979164109,0,13109920,32.65765099786222,True,1
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.21873301011510193,1.9152860040776432,0.3449609794188291,1.851606008131057,0.0,0.9365689766127616,0.0,0.0,5.267154978355393,0,13109920,32.65765099786222,True,2
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.1787379733286798,1.6030059778131545,0.3513240080792457,1.7937860102392733,0.0,0.9427799959667027,0.0,0.0,4.869633965427056,0,13109920,32.65765099786222,True,3
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.20900499657727778,1.6813940019346774,0.3456530102994293,1.872535009169951,0.0,0.9414379892405123,0.0,0.0,5.050025007221848,0,13109920,32.65765099786222,True,4
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.2061600098386407,1.6814940026961267,0.35321598988957703,1.847898995038122,0.0,0.9313279879279435,0.0,0.0,5.02009698539041,0,13109920,32.65765099786222,True,5
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.18621099297888577,1.5916049887891859,0.34183499519713223,1.8281909869983792,0.0,0.9375599911436439,0.0,0.0,4.885401955107227,0,13109920,32.65765099786222,True,6
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.20408499403856695,1.6841100004967302,0.3417950065340847,1.833001006161794,0.0,0.9339530079159886,0.0,0.0,4.9969440151471645,0,13109920,32.65765099786222,True,7
shape0_p25_g128,prefix,25,128,0,1,0.0078125,1224,13107200,full_offload_pageable,pageable,0.20540700643323362,1.6938280023168772,0.3433579986449331,1.845253020292148,0.0,0.9239049977622926,0.0,0.0,5.011751025449485,0,13109920,32.65765099786222,True,8
